"num_pagto_nob";"Nº do Pagamento Formatado";"RazaoSocialCredorPagamento";"Data do Pagamento";"val_pagto_nob";"Pagamento_Efetivado";"val_GCV";"Objeto";"num_empenho";"num_codigo_exec"
"1960100031800036582";"19601.0003.18.0003658-2";"OKEY-MED DISTRIBUIDORA DE MEDICAMENTOS HOSPITALARES ODONTOLOGICOS IMPORTACOES E EXPORTACOES LTDA";"27/04/2018 00:00:00";"14117,52";"Sim";"";"Processo 180118563 nf 16700 mesa p/exame";"1960100031800010423";"2018.3.19.19601.200.5607.500090.5"
"1960100031800096143";"19601.0003.18.0009614-3";"COMERCIO DE MATERIAIS MEDICOS HOPITALARES MACROSUL LTDA";"22/10/2018 00:00:00";"14635,44";"Sim";"";"Proc 118520/18, NF nº 87.198, aquisição de detector fetal cumprindo emendas impositivas 2018, AFM 326/2018.";"1960100031800011896";"2018.3.19.19601.200.5607.500090.5"
"1960100031800068131";"19601.0003.18.0006813-1";"Líder Notebooks Comércio e Serviços Ltda";"31/07/2018 00:00:00";"178240,32";"Sim";"";"Aquisição de Computador, AFM 650/2018, NF: 3855, Proc. 820-32/18.";"1960100031800032273";"2018.3.19.19601.200.5607.500090.5"
"1960100031800057970";"19601.0003.18.0005797-0";"ORTOPEDIA JAGUARIBE INDUSTRIA E COMERCIO LIDA";"05/07/2018 00:00:00";"36360,00";"Sim";"";"AQUISIÇÃO DE CADEIRA DE RODAS ADULTO - NF 149059";"1960100031800011853";"2018.3.19.19601.200.5607.500090.5"
"1960100031900040132";"19601.0003.19.0004013-2";"MED SERVICO ADMINISTRATIVO LTDA";"26/06/2019 00:00:00";"176913,29";"Sim";"";"Aquisição de auto clave conforme AFM 1143/2018, Processo 019.4975.2018.0025080-41 - NF 1640.";"1960100031800077811";"2018.3.19.19601.200.5607.500090.5"
"1960100031800044951";"19601.0003.18.0004495-1";"MOVEIS ANDRADDE INDUST.E COM.DE MOVEIS HOSP.LTDA";"05/06/2018 00:00:00";"7440,00";"Sim";"";"Processo 180117699 nf 3072 cadeira para coleta de sangue AFM 349/18";"1960100031800012779";"2018.3.19.19601.200.5607.500090.5"
"1960100031800053649";"19601.0003.18.0005364-9";"PROLIMP COMERCIO VAREJISTA DE PRODUTOS SANEANTES LTDA";"25/06/2018 00:00:00";"90289,92";"Sim";"";"Proc.117885/18 nf.3467 Estadiometro";"1960100031800012256";"2018.3.19.19601.200.5607.500090.5"
"1960100031800057938";"19601.0003.18.0005793-8";"VENTISOL DA AMAZONIA INDUSTRIA DE APARELHOS ELETRICOS LTDA";"05/07/2018 00:00:00";"62103,85";"Sim";"";"Proc. 180117680 NF 9381 Condicionador de ar Afm 496/17";"1960100031800021905";"2018.3.19.19601.200.5607.500090.5"
"1110100381900021511";"11101.0038.19.0002151-1";"VOLKSWAGEN TRUCK & BUS INDUSTRIA E COMERCIO DE VEICULOS LTDA";"09/12/2019 00:00:00";"189900,00";"Sim";"";"Referente aquisição 01 onibus ORE 01conforme contrato nº14/2019,DANFES:451496,processo:011.5618.2019.0073759-57.";"1110100381900003528";"2019.3.11.11101.212.2984.500024.5"
"1110100382000000608";"11101.0038.20.0000060-8";"VOLKSWAGEN TRUCK & BUS INDUSTRIA E COMERCIO DE VEICULOS LTDA";"10/02/2020 00:00:00";"189900,00";"Sim";"";"AQUISIÇÃO DE ONIBUS.PROC 011.5618.2019.0086150-48. NF 450954";"1110100381900003528";"2019.3.11.11101.212.2984.500024.5"
"1960100032200013841";"19601.0003.22.0001384-1";"MANUPA COMERCIO EXPORTACAO IMPORTACAO DE EQUIPAMENTOS E VEICULOS ADAPTADOS LTDA";"02/03/2022 00:00:00";"129000,00";"Sim";"";"Aquisição de VEICULO, tipo furgao/van, conforme AFM nº 1484/2021, CT 156/2021, NF"s 1860 processo 019.4975.2021.0135768-61";"1960100032100112027";"2021.3.19.19601.313.1099.500028.5"
"1960100032100111987";"19601.0003.21.0011198-7";"MANUPA COMERCIO EXPORTACAO IMPORTACAO DE EQUIPAMENTOS E VEICULOS ADAPTADOS LTDA";"03/12/2021 00:00:00";"205000,00";"Sim";"";"Processo 019.4975.2021.0109149-01, NF 1209, AFM 1301/2021, aquisição de veículo, Tipo Furgão/Van, adaptado para Ambulância de Transporte Tipo A.";"1960100032100101564";"2021.3.19.19601.313.1099.500028.5"
"1960100032200025858";"19601.0003.22.0002585-8";"MANUPA COMERCIO EXPORTACAO IMPORTACAO DE EQUIPAMENTOS E VEICULOS ADAPTADOS LTDA";"30/03/2022 00:00:00";"28000,00";"Sim";"";"Aquisição de VEICULO, tipo furgao/van, conforme AFM nº 1484/2021, CT 156/2021, NF"s 1963, processo 019.4975.2021.0135768-61";"1960100032100112469";"2021.3.19.19601.313.1099.500092.5"
"1960100032200025866";"19601.0003.22.0002586-6";"MANUPA COMERCIO EXPORTACAO IMPORTACAO DE EQUIPAMENTOS E VEICULOS ADAPTADOS LTDA";"30/03/2022 00:00:00";"52000,00";"Sim";"";"Aquisição de VEICULO, tipo furgao/van, conforme AFM nº 1484/2021, CT 156/2021, NF"s 1964, processo 019.4975.2021.0135768-61";"1960100032100112469";"2021.3.19.19601.313.1099.500092.5"
"1960100032200007760";"19601.0003.22.0000776-0";"MANUPA COMERCIO EXPORTACAO IMPORTACAO DE EQUIPAMENTOS E VEICULOS ADAPTADOS LTDA";"10/02/2022 00:00:00";"205000,00";"Sim";"";"Processo 019.4975.2021.0131979-25, NF 1668, AFM nº 1452/2021, PE 395/2021, CT 155/2021, aquisição de veículo, tipo furgão/van, adaptado para ambulância de transporte tipo A.";"1960100032100109964";"2021.3.19.19601.313.1099.500092.5"
"1960100032200001053";"19601.0003.22.0000105-3";"MANUPA COMERCIO EXPORTACAO IMPORTACAO DE EQUIPAMENTOS E VEICULOS ADAPTADOS LTDA";"19/01/2022 00:00:00";"410000,00";"Sim";"";"Aquisição de Ambulância, tipo furgão/van, AFM 1359/21, proc. 019.4975.2021.0110917-80 NF: 1513 e 1515";"1960100032100104822";"2021.3.19.19601.313.1099.500092.5"
"1960100032100119902";"19601.0003.21.0011990-2";"MANUPA COMERCIO EXPORTACAO IMPORTACAO DE EQUIPAMENTOS E VEICULOS ADAPTADOS LTDA";"15/12/2021 00:00:00";"205000,00";"Sim";"";"Processo 019.4975.2021.0109149-01, NF 1.241, AFM 01301/2021, aquisição de veículo, Tipo Furgão/Van, adaptado para Ambulância de Transporte Tipo A.";"1960100032100101841";"2021.3.19.19601.313.1099.500092.5"
"1110100382100005452";"11101.0038.21.0000545-2";"VOLKSWAGEN TRUCK & BUS INDUSTRIA E COMERCIO DE VEICULOS LTDA";"17/08/2021 00:00:00";"580896,00";"Sim";"";"Aquisição de veículos de transporte escolar diário de estudantes, denominado de Ônibus Rural Escolar (ORE 1 e ORE 3) conforme
Contrato nº 67/2020 = Notas Fiscais 519470, 519475 E 519455 = SEI 011.5618.2021.0025896-17";"1110100382000002471";"2020.3.11.11101.306.2984.500055.5"
"1840100011800046761";"18401.0001.18.0004676-1";"ECAANPI LTDA";"04/07/2018 00:00:00";"2254,43";"Sim";"";"Pgto parcial Compra de compressor de ar, NF 3096";"1840100011800036787";"2018.3.18.18401.206.1399.500088.5"
"1840100011800036391";"18401.0001.18.0003639-1";"GLOBO MIX LTDA ME";"29/05/2018 00:00:00";"353,50";"Sim";"";"Pgto parcial da compra de macaco hidráulico, NF 857";"1840100011800029276";"2018.3.18.18401.206.1399.500088.5"
"1840100011800059977";"18401.0001.18.0005997-7";"TRIAMA BD PEÇAS E SERVIÇOS AUTOMOTIVOS LTDA";"13/08/2018 00:00:00";"28920,00";"Sim";"";"Pgto referente a aquisição de arados reversíveis, reversão hidráulica, NFs 17677,17678 e 17703";"1840100011800051379";"2018.3.18.18401.206.1399.500088.5"
"1840100011800059942";"18401.0001.18.0005994-2";"TRIAMA BD PEÇAS E SERVIÇOS AUTOMOTIVOS LTDA";"13/08/2018 00:00:00";"139755,52";"Sim";"";"Aquisição de 2 tratores, NFs 18053 e 18052";"1840100011800051735";"2018.3.18.18401.206.1399.500088.5"
"1840100011800054886";"18401.0001.18.0005488-6";"VILAS BOAS & RIOS LTDA";"31/07/2018 00:00:00";"12250,87";"Sim";"";"Pgto parcial referente a aquisição de 100 cultivadores e 100 guinchos, NFs 243 e 244";"1840100011800047614";"2018.3.18.18401.206.1399.500088.5"
"1160100012400002530";"11601.0001.24.0000253-0";"Secretaria da Educação";"14/08/2024 00:00:00";"3500,00";"Sim";"";"Pagto. ref. a Recurso para Emenda Parlamentar - Dep Eduardo Salles, Proc. SEI n° 011.5614.2024.0064829-00.";"1160100012400003047";"2024.3.11.11601.425.7744.500072.5"
"1110100382200008725";"11101.0038.22.0000872-5";"SAN MARINO ÔNIBUS LTDA";"26/08/2022 00:00:00";"361080,00";"Sim";"";"Aquisição de ônibus rural, conforme NF 1162, processo 011.5618.2022.0063567-74";"1110100382100034809";"2021.3.11.11101.306.2984.500051.5"
"2130100012400059429";"21301.0001.24.0005942-9";"Federação de Kickboxing da Bahia";"20/12/2024 00:00:00";"45590,00";"Sim";"";"Repasse da 1ª parcela do Termo de Fomento nº 119/2024 tendo como objeto a Promoção de Atividade Esportiva Rei da CBX, com recursos da Emenda Parlamentar de autoria da Deputada Estadual Neusa Cadore. SEI 069.1486.2024.0006160-10";"2130100012400035382";"2024.3.21.21301.414.5779.500044.5"
"1110100462000108354";"11101.0046.20.0010835-4";"FASE EMPREENDIMENTOS MERCANTIL E SERVICOS LTDA";"18/12/2020 00:00:00";"560,00";"Sim";"";"PROCESSO SEI Nº011.5576.2020.0030690-53 Aquisição de liquidificador industrial, para atender a Emenda Parlamentar nº 22797 do Deputado Zé Raimundo, que beneficiará o Centro Territorial de Educação Profissional da Costa do Descobrimento, situado no município de Eunápolis. NOTA FISCAL ELETRÔNICA Nº1142";"1110100462000049151";"2020.3.11.11101.306.5134.500063.5"
"1110100382200008857";"11101.0038.22.0000885-7";"SAN MARINO ÔNIBUS LTDA";"30/08/2022 00:00:00";"361080,00";"Sim";"";"Aquisição de ônibus modelo ORE01(4X4), conforme processo 011.5618.2022.0065512-16";"1110100382100034711";"2021.3.11.11101.306.2984.500068.5"
"1110100911900003881";"11101.0091.19.0000388-1";"PJ CONSTRUCOES E TERRAPLANAGEM LTDA";"06/02/2019 00:00:00";"150059,64";"Sim";"";"TERMO DE RECONHECIMENTO DE DEBITO,INDENIZAÇÃO E QUITAÇÃO DE CRÉDITOS,SERVIÇO PRESTADO DE
MANUTENÇÃO ELÉTRICA NO COLÉGIO ESTADUAL EDVALDO FLORES, MUN. SANTANA. PERIODO DE 18/06 A 29/11/2018. 
PROCESSO 0077972-5 / 2018 - NOTA FISCAL 1225";"1110100911800008893";"2018.3.11.11101.212.7528.500047.5"
"1110100912300009792";"11101.0091.23.0000979-2";"BAHIA SECRETARIA DA FAZENDA";"07/03/2023 00:00:00";"1233,37";"Sim";"";"TERMO DE RECONHECIMENTO DE DEBITO,INDENIZAÇÃO E QUITAÇÃO DE CRÉDITOS,SERVIÇO PRESTADO DE
MANUTENÇÃO ELÉTRICA NO COLÉGIO ESTADUAL EDVALDO FLORES, MUN. SANTANA. PERIODO DE 18/06 A 29/11/2018. 
PROCESSO 0077972-5 / 2018 - NOTA FISCAL 1225";"1110100911800008893";"2018.3.11.11101.212.7528.500047.5"
"1110100911900003901";"11101.0091.19.0000390-1";"MUNICIPIO DE SANTANA";"06/02/2019 00:00:00";"4111,22";"Sim";"";"TERMO DE RECONHECIMENTO DE DEBITO,INDENIZAÇÃO E QUITAÇÃO DE CRÉDITOS,SERVIÇO PRESTADO DE
MANUTENÇÃO ELÉTRICA NO COLÉGIO ESTADUAL EDVALDO FLORES, MUN. SANTANA. PERIODO DE 18/06 A 29/11/2018. 
PROCESSO 0077972-5 / 2018 - NOTA FISCAL 1225";"1110100911800008893";"2018.3.11.11101.212.7528.500047.5"
"1110100911900003898";"11101.0091.19.0000389-8";"Secretaria da Receita Federal do Brasil";"06/02/2019 00:00:00";"9044,69";"Sim";"";"TERMO DE RECONHECIMENTO DE DEBITO,INDENIZAÇÃO E QUITAÇÃO DE CRÉDITOS,SERVIÇO PRESTADO DE
MANUTENÇÃO ELÉTRICA NO COLÉGIO ESTADUAL EDVALDO FLORES, MUN. SANTANA. PERIODO DE 18/06 A 29/11/2018. 
PROCESSO 0077972-5 / 2018 - NOTA FISCAL 1225";"1110100911800008893";"2018.3.11.11101.212.7528.500047.5"
"1110100382200008903";"11101.0038.22.0000890-3";"SAN MARINO ÔNIBUS LTDA";"30/08/2022 00:00:00";"361080,00";"Sim";"";"Aquisição de ônibus modelo ORE01(4X4), conforme processo 011.5618.2022.0065512-16";"1110100382100034841";"2021.3.11.11101.306.2984.500115.5"
"1840100012100061339";"18401.0001.21.0006133-9";"YANMAR SOUTH AMÉRICA INDÚSTRIA DE MÁQUINAS LTDA";"21/10/2021 00:00:00";"116162,79";"Sim";"";"PGT REF AQUISIÇÃO 1 TRATOR AGRICOLA, TERRITÓRIO 79. NF
135.252 CT 69/2021 SEI 0010226-97";"1840100012100050408";"2021.3.18.18401.304.1399.500078.5"
"1840100012100056051";"18401.0001.21.0005605-1";"YANMAR SOUTH AMÉRICA INDÚSTRIA DE MÁQUINAS LTDA";"05/10/2021 00:00:00";"232325,58";"Sim";"";"PGT REF AQUIS 2 TRATORES AGRICOLAS REF NFS 000.135.257 E
000.135.258 CT 69/2021. SEI 9596-36";"1840100012100046435";"2021.3.18.18401.304.1399.500078.5"
"1840100012100089357";"18401.0001.21.0008935-7";"MODULO TRATORES E IMPLEMENTOS LTDA";"20/12/2021 00:00:00";"25911,63";"Sim";"";"PGT PARCIAL REF AQUISIÇÃO IMPLEMENTOS AGRICOLAS TERRITÓRIO 79 NF 48938 CT 114/2021 SEI 0011906-46";"1840100012100061191";"2021.3.18.18401.304.1399.500078.5"
"2110100062500001659";"21101.0006.25.0000165-9";"Federação de Baiana de Jiu Jitsu e MMA - FBJJMMA";"01/12/2025 00:00:00";"250000,00";"Sim";"";"SEI 021.2108.2025.0006323-52, TERMO DE FOMENTO 61/2025, 
EVENTO JUAFIGHT 2025";"2110100062500001361";"2025.3.21.21101.414.5779.500088.5"
"1960100032200146531";"19601.0003.22.0014653-1";"MANUPA COMERCIO EXPORTACAO IMPORTACAO DE EQUIPAMENTOS E VEICULOS ADAPTADOS LTDA";"16/12/2022 00:00:00";"862500,00";"Sim";"";"aquisição de veículos (tipo furgão/van, adaptado para ambulância) CT 069/2022, AFM 771/2022. NF's 2.850 / 2.846 / 2.844 / 2.848 /2.845 / 2.843 / 2.842 / 2.806 / 2.809 / 2.804 / 2.803 / 2.801 / 2.799 / 2.797 / 2.802 / 2.800 / 2.798 / 2.851 / 2.841 / 2.807 / 2.796 / 2.839 /2.805 processo 019.4975.2022.0084406-21";"1960100032200074774";"2022.3.19.19601.313.1099.500088.5"
"1960100032300000665";"19601.0003.23.0000066-5";"MANUPA COMERCIO EXPORTACAO IMPORTACAO DE EQUIPAMENTOS E VEICULOS ADAPTADOS LTDA";"19/01/2023 00:00:00";"182500,00";"Sim";"";"aquisição de veículos (tipo furgão/van, adaptado para ambulância) CT 069/2022, AFM 771/2022. NF's 02813 / 02808 / 02849 e 02847 processo 019.4975.2022.0084406-21";"1960100032200074774";"2022.3.19.19601.313.1099.500088.5"
"1960100031800049730";"19601.0003.18.0004973-0";"DENTEMED EQUIPAMENTOS ODONTOLOGICOS LTDA ME";"15/06/2018 00:00:00";"6684,58";"Sim";"";"PROC. 1800117923 NF 4047 CADEIRA ODONTOLOGICA";"1960100031800014224";"2018.3.19.19601.200.5607.500006.5"
"1960100031800056796";"19601.0003.18.0005679-6";"DOMMED COMERCIO DE PRODUTOS HOSPITALARES LTDA";"04/07/2018 00:00:00";"1141,93";"Sim";"";"NF 36162 Biombo hospitalar";"1960100031800010733";"2018.3.19.19601.200.5607.500006.5"
"1960100031800100329";"19601.0003.18.0010032-9";"DENTEMED EQUIPAMENTOS ODONTOLOGICOS LTDA ME";"12/11/2018 00:00:00";"732,89";"Sim";"";"Aquisição de aparelho de Jato de bicarbonato, AFM: 503/18, NF: 4109.";"1960100031800021646";"2018.3.19.19601.200.5607.500006.5"
"1960100031800100337";"19601.0003.18.0010033-7";"BAHIA SECRETARIA DA FAZENDA";"12/11/2018 00:00:00";"27,36";"Sim";"";"Aquisição de aparelho de Jato de bicarbonato, AFM: 503/18, NF: 4109.";"1960100031800021646";"2018.3.19.19601.200.5607.500006.5"
"1960100031800084862";"19601.0003.18.0008486-2";"DENTAL ALTA MOGIANA - COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA.";"13/09/2018 00:00:00";"1832,14";"Sim";"";"Aquisição de ultrassom odontológico conforme AFM 483/18 NF 10895";"1960100031800019137";"2018.3.19.19601.200.5607.500006.5"
"1960100031800064330";"19601.0003.18.0006433-0";"MAGNAMED TECNOLOGIA MEDICA S/A";"24/07/2018 00:00:00";"22470,00";"Sim";"";"Proc 117800/18, NF 5438, aquisição de ventilador pulmonar de transporte - Emendas Impositivas 2018, AFM 450/18.";"1960100031800020267";"2018.3.19.19601.200.5607.500006.5"
"1960100031800036523";"19601.0003.18.0003652-3";"MEDI-SAUDE PRODUTOS MEDICOS HOSPITALARES LTDA";"26/04/2018 00:00:00";"687,86";"Sim";"";"processo 156821/18 nf. 4125 Poltrona Hosp. Reclinavel";"1960100031800012906";"2018.3.19.19601.200.5607.500006.5"
"1960100031800049821";"19601.0003.18.0004982-1";"DENT-FLEX INDUSTRIA E COMERCIO LTDA - EPP";"15/06/2018 00:00:00";"579,60";"Sim";"";"PROC. 180117893 NF 8276 COMPRA DE ARTICULADOR";"1960100031800021522";"2018.3.19.19601.200.5607.500006.5"
"1960100031800049625";"19601.0003.18.0004962-5";"DENT-FLEX INDUSTRIA E COMERCIO LTDA - EPP";"15/06/2018 00:00:00";"579,60";"Sim";"";"Proc. 180180234 NF 008.275 Articulador Odontologico";"1960100031800020313";"2018.3.19.19601.200.5607.500006.5"
"1960100031800036124";"19601.0003.18.0003612-4";"COMERCIO DE MATERIAIS MEDICOS HOPITALARES MACROSUL LTDA";"26/04/2018 00:00:00";"2474,08";"Sim";"";"processo 180117613 nf 087199 laringoscopio";"1960100031800012523";"2018.3.19.19601.200.5607.500006.5"
"1960100031900039673";"19601.0003.19.0003967-3";"INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA";"26/06/2019 00:00:00";"43960,00";"Sim";"";"Processo 25060-06/2018, NF 31733, AFM 1145/2018, aquisição de CARDIOVERSOR, desfibrilador, cardíaco, modo manual e semi-automático, ECG , oximetria de pulso(SPO2) e marcapasso transcutâneo utilizando Emendas Impositivas.";"1960100031800078133";"2018.3.19.19601.200.5607.500006.5"
"1960100031800060467";"19601.0003.18.0006046-7";"OKEY-MED DISTRIBUIDORA DE MEDICAMENTOS HOSPITALARES ODONTOLOGICOS IMPORTACOES E EXPORTACOES LTDA";"11/07/2018 00:00:00";"291,26";"Sim";"";"AQUISIÇÃO DE NEGATOSCOPIO, AFM: 321/2018, NF: 16701/2018.";"1960100031800010857";"2018.3.19.19601.200.5607.500006.5"
"1960100031800036213";"19601.0003.18.0003621-3";"OKEY-MED DISTRIBUIDORA DE MEDICAMENTOS HOSPITALARES ODONTOLOGICOS IMPORTACOES E EXPORTACOES LTDA";"26/04/2018 00:00:00";"409,81";"Sim";"";"processo 159848/17 nf. 16702 Mesa de cabeceira e refeição";"1960100031800011187";"2018.3.19.19601.200.5607.500006.5"
"1960100031800064322";"19601.0003.18.0006432-2";"KIMENZ EQUIPAMENTOS LTDA.";"24/07/2018 00:00:00";"666,66";"Sim";"";"Proc. 117915/18, NF 7.720, aquisição de amalgamador odontológico - Emendas Parlamentares, AFM 506/18.";"1960100031800041371";"2018.3.19.19601.200.5607.500006.5"
"1960100031800049986";"19601.0003.18.0004998-6";"METALTEC M. OLIVEIRA COMÉRCIO LTDA-ME";"15/06/2018 00:00:00";"410,25";"Sim";"";"PROC. 180156910 NF 472 BANQUETA HOSPITALAR";"1960100031800014321";"2018.3.19.19601.200.5607.500006.5"
"1960100031800056885";"19601.0003.18.0005688-5";"KIMENZ EQUIPAMENTOS LTDA.";"04/07/2018 00:00:00";"666,66";"Sim";"";"Proc. 180180269 NF 7721 Amalgador Odontologico afm 507/18";"1960100031800021336";"2018.3.19.19601.200.5607.500006.5"
"1960100031800049544";"19601.0003.18.0004954-4";"MARTE CIENTIFICA & INSTRUMENTACAO INDUSTRIAL LTDA";"15/06/2018 00:00:00";"951,45";"Sim";"";"PROC. 18016880 NF 63481 DESTILADOR DE AGUA";"1960100031800010131";"2018.3.19.19601.200.5607.500006.5"
"1960100031800064357";"19601.0003.18.0006435-7";"ALFA MED SISTEMAS MEDICOS LTDA";"24/07/2018 00:00:00";"4558,82";"Sim";"";"Proc 117796/18, NF 6647, aquisição de eletrocardiógrafo digital - Emendas Impositivas 2018, AFM 325/18.";"1960100031800040756";"2018.3.19.19601.200.5607.500006.5"
"1960100031900055911";"19601.0003.19.0005591-1";"DENTAL CREMER PRODUTOS ODONTOLOGICOS S.A.";"15/08/2019 00:00:00";"19408,76";"Sim";"";"Despesas com aquisição de aparelho de raio X, AFM 1144/2018, NF 155100, processo 25243-22/2019.";"1960100031800077951";"2018.3.19.19601.200.5607.500006.5"
"1960100031800049285";"19601.0003.18.0004928-5";"FRAGA PRODUTOS MEDICOS HOSPITALARES LTDA";"15/06/2018 00:00:00";"2130,00";"Sim";"";"Proc. 180117788 nf 5599 carro de emergencia";"1960100031800013287";"2018.3.19.19601.200.5607.500006.5"
"1960100031800053401";"19601.0003.18.0005340-1";"MOVEIS ANDRADDE INDUST.E COM.DE MOVEIS HOSP.LTDA";"25/06/2018 00:00:00";"12815,00";"Sim";"";"PROC. 180156830 NF 3083 CAMA PPP";"1960100031800011047";"2018.3.19.19601.200.5607.500006.5"
"1960100031800060459";"19601.0003.18.0006045-9";"RENASCER IND E COM DE MOVEIS HOSPITALARES LTDA";"11/07/2018 00:00:00";"517,92";"Sim";"";"AQUISIÇÃO DE BERÇO HOSPITALAR CONFORME AFM 334/2018 - NF 6977.";"1960100031800013007";"2018.3.19.19601.200.5607.500006.5"
"1960100031900064848";"19601.0003.19.0006484-8";"BAHIA SECRETARIA DA FAZENDA";"06/09/2019 00:00:00";"91647,50";"Sim";"";"Aquisição de veículo tipo furgão/ van, adaptado para ambulância, AFM: 01/2019, proc: 0300180265370, NF: 396, 397.";"1960100031800079369";"2018.3.19.19601.200.1099.500042.5"
"1960100031900056683";"19601.0003.19.0005668-3";"Manupa Comercio de Equipamentos e Ferramentas LTDA";"19/08/2019 00:00:00";"133495,00";"Sim";"";"Aquisição de veículo, tipo furgão pequeno porte, para ambulância de transporte, AFM: 469/2018, proc: 019.5162.2019.0074376-77, NF: 5693 e 6026.";"1960100031800017207";"2018.3.19.19601.200.1099.500042.5"
"1960100031900064831";"19601.0003.19.0006483-1";"EBR BRASIL FORTE COMERCIO E EQUIP. EIRELI";"06/09/2019 00:00:00";"241011,30";"Sim";"";"Aquisição de veículo tipo furgão/ van, adaptado para ambulância, AFM: 01/2019, proc: 0300180265370, NF: 396, 397.";"1960100031800079369";"2018.3.19.19601.200.1099.500042.5"
"1840100012400052205";"18401.0001.24.0005220-5";"TRAMEC TRATORES LTDA";"16/08/2024 00:00:00";"18900,00";"Sim";"";"Pgt ref aquisição de 07 guinchos Nf 7253 a 7259 Ct 100/2024 T. 53 sei 035.7379.2024.0013935-40";"1840100012400047511";"2024.3.18.18401.417.1399.500044.5"
"1840100012400050393";"18401.0001.24.0005039-3";"CNH INDUSTRIAL BRASIL LTDA.";"13/08/2024 00:00:00";"159400,00";"Sim";"";"PAGAMENTO PARCIAL DA NF 450625, REFERENTE
AQUISIÇÃO DE 01 TRATOR, FRUTO DO CT 29/2024. T:75
SEI: 035.7379.2024.0012970-79";"1840100012400044091";"2024.3.18.18401.417.1399.500044.5"
"1840100012400052124";"18401.0001.24.0005212-4";"CNH INDUSTRIAL BRASIL LTDA.";"16/08/2024 00:00:00";"60863,63";"Sim";"";"PAGAMENTO PARCIAL DA NF 450459, REFERENTE
AQUISIÇÃO DE 01 TRATOR, FRUTO DO CT 29/2024. T:54 SEI 035.7379.2024.0013078-13";"1840100012400044421";"2024.3.18.18401.417.1399.500044.5"
